PPI,min_score,max_score,avg_score
8gtj-model-98_A_Z,-3.678159237,3.633392334,-0.048331782
8gtj-model-99_A_Z,-5.517652988,2.429640532,-0.846988738
8gtj-model-100_A_Z,-3.442574978,1.854886293,-0.764783442
8h3x-model-1_A_Z,-2.799494982,3.061640501,0.447196871
8h3x-model-2_A_Z,-6.516419411,2.456330061,-1.184992552
8h3x-model-3_A_Z,-3.906390905,2.730638504,-0.649167478
8h3x-model-4_A_Z,-7.209483624,3.121862173,-1.003359795
8h3x-model-5_A_Z,-3.64529562,1.966973186,-0.521763027
8h3x-model-6_A_Z,-4.736791134,3.793214083,-0.396288335
8h3x-model-7_A_Z,-2.812540054,1.687444448,-0.548314035
8h3x-model-8_A_Z,-4.897726536,3.448190451,-0.635703623
8h3x-model-9_A_Z,-6.094632149,4.153241158,0.131184682
8h3x-model-10_A_Z,-3.170648098,2.686903954,-0.319625914
8h3x-model-11_A_Z,-7.530042171,2.103453875,-1.187452316
8h3x-model-12_A_Z,-2.681983948,3.968764067,0.334384561
8h3x-model-13_A_Z,-4.393156052,4.137827873,0.309148639
8h3x-model-14_A_Z,-6.921783447,2.522527456,-1.020304918
8h3x-model-15_A_Z,-2.573029995,1.588412046,-0.458630264
8h3x-model-16_A_Z,-2.859857559,4.211260796,0.947404861
8h3x-model-17_A_Z,-2.447787523,2.140223026,-0.33220157
8h3x-model-18_A_Z,-3.184769154,4.700275421,0.261862695
8h3x-model-19_A_Z,-4.889062405,3.34922123,-1.057666063
8h3x-model-20_A_Z,-3.631802797,3.392667532,-0.126384899
8h3x-model-21_A_Z,-4.148065567,1.8175143,-0.946986139
8h3x-model-22_A_Z,-3.355151176,3.417914867,-0.465307295
8h3x-model-23_A_Z,-3.628409624,1.170438409,-0.728208184
8h3x-model-24_A_Z,-6.842639923,3.607450008,-0.884030104
8h3x-model-25_A_Z,-5.604205132,2.458190441,-0.963896334
8h3x-model-26_A_Z,-2.840851545,1.827242136,-0.099529967
8h3x-model-27_A_Z,-7.850303173,2.050145626,-1.465792418
8h3x-model-28_A_Z,-2.930058956,1.790404439,-0.261262685
8h3x-model-29_A_Z,-4.853129387,3.274666071,-1.132866859
8h3x-model-30_A_Z,-4.523161888,3.150750637,-0.302540481
8h3x-model-31_A_Z,-3.644635916,1.905312896,-1.103396177
8h3x-model-32_A_Z,-4.471104145,1.973406315,-0.606091857
8h3x-model-33_A_Z,-4.552575111,3.015971184,0.202482611
8h3x-model-34_A_Z,-6.999277592,2.413369179,-1.61551857
8h3x-model-35_A_Z,-3.822899818,0.92916882,-1.346336484
8h3x-model-36_A_Z,-2.762337923,2.220719099,-0.058010515
8h3x-model-37_A_Z,-2.488975286,4.360641003,0.523941457
8h3x-model-38_A_Z,-6.746143818,2.361624002,-1.282052279
8h3x-model-39_A_Z,-4.577613354,3.843087673,0.167345658
8h3x-model-40_A_Z,-3.244181156,1.62762022,-0.989365339
8h3x-model-41_A_Z,-4.994102478,4.420811176,0.162502781
8h3x-model-42_A_Z,-6.288673878,3.379889965,-1.33435297
8h3x-model-43_A_Z,-3.722740412,1.772134781,-0.364811599
8h3x-model-44_A_Z,-6.889868259,3.014389038,-1.358470917
8h3x-model-45_A_Z,-8.029535294,3.447787523,-1.09897995
8h3x-model-46_A_Z,-5.129975796,2.767581463,-0.151849166
8h3x-model-47_A_Z,-5.475498676,3.331421614,-0.526332378
8h3x-model-48_A_Z,-4.524575233,1.824796319,-0.907613337
8h3x-model-49_A_Z,-3.619543552,3.085291624,0.214856282
8h3x-model-50_A_Z,-3.314796448,2.10460186,-0.422980338
8h3x-model-51_A_Z,-5.138445854,3.836534977,-0.512709856
8h3x-model-52_A_Z,-4.555469513,3.486207724,-0.344625413
8h3x-model-53_A_Z,-3.291690111,4.202157497,0.797293961
8h3x-model-54_A_Z,-2.809849501,2.408878088,-0.091584571
8h3x-model-55_A_Z,-4.223019123,1.673958778,-1.4848212
8h3x-model-56_A_Z,-4.833843231,1.257305384,-1.05621922
8h3x-model-57_A_Z,-2.648352385,3.956202984,0.075770833
8h3x-model-58_A_Z,-3.751387596,1.766103864,-0.560128033
8h3x-model-59_A_Z,-7.114407539,3.622970343,-1.391859889
8h3x-model-60_A_Z,-5.930271149,2.367911339,-0.858608902
8h3x-model-61_A_Z,-4.73385334,3.969222307,-0.221679822
8h3x-model-62_A_Z,-6.66448164,2.294671535,-1.145597219
8h3x-model-63_A_Z,-3.364370823,2.010599136,-0.569227815
8h3x-model-64_A_Z,-6.196246147,3.438129425,-0.828718722
8h3x-model-65_A_Z,-2.470225334,2.061975956,0.039573468
8h3x-model-66_A_Z,-2.909068108,1.616513491,-0.602559924
8h3x-model-67_A_Z,-2.610844612,1.271828651,-0.475374758
8h3x-model-68_A_Z,-3.702730179,1.5434587,-1.048476696
8h3x-model-69_A_Z,-4.524078369,1.721486688,-1.151588678
8h3x-model-70_A_Z,-3.460176945,4.60900116,0.578551292
8h3x-model-71_A_Z,-3.79511261,2.155024052,-0.480930716
8h3x-model-72_A_Z,-2.824877501,2.198011637,-0.596189499
8h3x-model-73_A_Z,-6.013225555,2.554936647,-1.23170948
8h3x-model-74_A_Z,-3.971707821,1.725856304,-0.727845609
8h3x-model-75_A_Z,-3.063752413,0.544631302,-1.117032766
8h3x-model-76_A_Z,-3.450747013,0.734075785,-1.016618371
8h3x-model-77_A_Z,-2.185106754,1.304123878,-0.208441526
8h3x-model-78_A_Z,-7.399682999,3.332276344,-1.722676516
8h3x-model-79_A_Z,-4.035563946,2.960916519,0.180096492
8h3x-model-80_A_Z,-3.3199687,0.458326399,-1.064471483
8h3x-model-81_A_Z,-4.211808681,2.211745739,-0.705692828
8h3x-model-82_A_Z,-6.014057159,2.716723919,-1.418407798
8h3x-model-83_A_Z,-4.667501926,2.98717761,-0.566661596
8h3x-model-84_A_Z,-8.119340897,2.666284084,-1.607017994
8h3x-model-85_A_Z,-3.484022141,4.366408825,-0.224634066
8h3x-model-86_A_Z,-4.084684849,1.594804049,-0.856668532
8h3x-model-87_A_Z,-3.99885273,2.228721857,-0.635325313
8h3x-model-88_A_Z,-3.026816845,1.824380398,-0.612907946
8h3x-model-89_A_Z,-5.916646004,2.50796175,-1.307224512
8h3x-model-90_A_Z,-5.298304081,1.044847846,-1.147647142
8h3x-model-91_A_Z,-6.832503319,3.329279423,-0.778045535
8h3x-model-92_A_Z,-4.120290756,1.363751531,-1.107507944
8h3x-model-93_A_Z,-4.658185005,1.295381546,-1.331577659
8h3x-model-94_A_Z,-2.610214233,1.132377386,-0.836355865
8h3x-model-95_A_Z,-7.014413834,2.52173686,-0.644465387
8h3x-model-96_A_Z,-2.794830322,0.885522723,-0.778553069
8h3x-model-97_A_Z,-3.086330414,2.756881952,-0.148199573
8h3x-model-98_A_Z,-2.979798317,1.348529339,-1.078198314
8h3x-model-99_A_Z,-4.21298933,2.662547588,-0.694141448
8h3x-model-100_A_Z,-3.796616554,2.86707592,-0.303367049
8h6p-model-1_A_Z,-2.806623936,6.106685638,2.278694391
8h6p-model-2_A_Z,-5.448364258,3.859352112,-0.301726848
8h6p-model-3_A_Z,-5.345197678,2.5718894,-1.299924731
8h6p-model-4_A_Z,-7.017838001,3.041275501,-1.046092272
8h6p-model-5_A_Z,-3.779230595,4.67101717,0.167312637
8h6p-model-6_A_Z,-7.218489647,4.16409111,-0.811708868
8h6p-model-7_A_Z,-5.879772663,5.397150517,1.362705231
8h6p-model-8_A_Z,-6.538079262,6.377221107,1.117074847
8h6p-model-9_A_Z,-5.442451,5.741694927,1.235049725
8h6p-model-10_A_Z,-7.9254632,2.857047081,-1.035048246
8h6p-model-11_A_Z,-7.589845657,1.692949414,-1.521206617
8h6p-model-12_A_Z,-7.98029089,2.709991455,-0.974523365
8h6p-model-13_A_Z,-4.077957153,3.346321821,-0.268160075
8h6p-model-14_A_Z,-5.846578598,2.493454695,-0.471052051
8h6p-model-15_A_Z,-4.628466606,4.019160748,0.957367182
8h6p-model-16_A_Z,-7.756019115,2.664661169,-2.198676825
8h6p-model-17_A_Z,-13.34714317,1.954217076,-3.048928499
8h6p-model-18_A_Z,-4.755973816,3.059828281,-0.761446238
8h6p-model-19_A_Z,-8.90879631,3.885013819,-1.261075616
8h6p-model-20_A_Z,-5.32148838,2.28303647,-1.23300159
8h6p-model-21_A_Z,-5.10418129,3.689981937,0.305370599
8h6p-model-22_A_Z,-7.964673519,3.352732182,-2.104905367
8h6p-model-23_A_Z,-6.02422905,2.352677345,-1.491015077
8h6p-model-24_A_Z,-6.140161991,3.173116684,-0.02313176
8h6p-model-25_A_Z,-4.537904739,2.979574919,-0.423433453
8h6p-model-26_A_Z,-4.494046211,3.753477573,-0.328181595
8h6p-model-27_A_Z,-5.00412035,4.353845119,-0.203065813
8h6p-model-28_A_Z,-7.307832718,2.74757266,-1.150021076
8h6p-model-29_A_Z,-4.927685738,2.196528673,-0.75677371
8h6p-model-30_A_Z,-8.937160492,2.938319445,-2.035702229
8h6p-model-31_A_Z,-5.164447308,2.433297634,-0.647088051
8h6p-model-32_A_Z,-9.042960167,2.000774622,-2.125257254
8h6p-model-33_A_Z,-4.215435982,3.427505493,0.521152914
8h6p-model-34_A_Z,-5.155251503,2.765083551,-1.543131113
8h6p-model-35_A_Z,-4.924847603,4.139705658,0.868932128
8h6p-model-36_A_Z,-2.843874454,3.746723175,0.781378806
8h6p-model-37_A_Z,-4.09717226,4.495428562,1.220382094
8h6p-model-38_A_Z,-5.954873085,3.536115646,0.019720836
8h6p-model-39_A_Z,-6.286983013,2.641376019,-0.68090719
8h6p-model-40_A_Z,-4.037968636,5.550508976,-0.025908098
8h6p-model-41_A_Z,-4.316123486,3.067735195,-0.227035508
8h6p-model-42_A_Z,-3.646802187,2.12469244,-0.535170615
8h6p-model-43_A_Z,-9.232052803,3.86395359,-1.423164845
8h6p-model-44_A_Z,-3.866585493,4.989131927,0.836682558
8h6p-model-45_A_Z,-8.488463402,3.712377787,-0.867639899
8h6p-model-46_A_Z,-6.025082588,2.394948244,-1.767679811
8h6p-model-47_A_Z,-4.538984299,3.234149456,-0.53253895
8h6p-model-48_A_Z,-6.788788319,0.973182201,-1.60210073
8h6p-model-49_A_Z,-3.390687943,2.579744816,-0.293962985
8h6p-model-50_A_Z,-6.365139961,3.165482521,-0.581143141
8h6p-model-51_A_Z,-3.693989992,2.813740253,-0.369271696
8h6p-model-52_A_Z,-9.711668015,2.949318886,-1.91997993
8h6p-model-53_A_Z,-3.396384478,2.784957886,-0.438355446
8h6p-model-54_A_Z,-6.923083305,3.392014503,-0.38886258
8h6p-model-55_A_Z,-3.913014174,3.524595976,-0.193748355
8h6p-model-56_A_Z,-4.476011753,1.842765093,-1.033890605
8h6p-model-57_A_Z,-6.025827885,2.633116245,-1.576878786
8h6p-model-58_A_Z,-7.688789845,5.009388924,0.082779065
8h6p-model-59_A_Z,-10.80862999,2.721758366,-2.228892326
8h6p-model-60_A_Z,-3.632857084,5.127891064,1.820820689
8h6p-model-61_A_Z,-5.155569077,3.589236498,0.319468915
8h6p-model-62_A_Z,-3.120688438,2.929351807,-0.163413212
8h6p-model-63_A_Z,-12.95747375,3.274039268,-2.676567554
8h6p-model-64_A_Z,-7.684013367,3.206981421,-1.342841029
8h6p-model-65_A_Z,-5.683765888,4.220366478,-0.61552918
8h6p-model-66_A_Z,-7.465493202,3.291633844,-1.435854912
8h6p-model-67_A_Z,-10.01164246,1.967339635,-2.390585899
8h6p-model-68_A_Z,-8.456800461,3.497083187,-0.936626732
8h6p-model-69_A_Z,-3.013977051,5.212656975,1.043637633
8h6p-model-70_A_Z,-5.481684685,1.465855956,-1.648581386
8h6p-model-71_A_Z,-3.583260059,2.262965918,-0.459654331
8h6p-model-72_A_Z,-3.431747437,2.010596514,-0.812411129
8h6p-model-73_A_Z,-7.465276241,2.546427488,-1.421030045
8h6p-model-74_A_Z,-2.983510017,3.961385727,0.791200995
8h6p-model-75_A_Z,-8.562446594,3.628926516,-1.586037755
8h6p-model-76_A_Z,-8.62908268,2.643073797,-1.619698644
8h6p-model-77_A_Z,-6.817177773,3.372319698,-0.578108966
8h6p-model-78_A_Z,-4.716543674,3.464009047,-0.182624519
8h6p-model-79_A_Z,-4.394983292,1.705655575,-0.860782743
8h6p-model-80_A_Z,-11.51252842,4.834440708,-1.851311088
8h6p-model-81_A_Z,-3.096409798,2.633652449,-0.240334362
8h6p-model-82_A_Z,-9.321100235,3.423831224,-1.853076935
8h6p-model-83_A_Z,-7.266552925,1.998684645,-1.375225663
8h6p-model-84_A_Z,-5.153277397,3.552655458,0.189520925
8h6p-model-85_A_Z,-5.707270622,2.273041248,-1.332124591
8h6p-model-86_A_Z,-4.57721138,1.998112679,-1.013827562
8h6p-model-87_A_Z,-7.2576828,1.86370945,-2.00360465
8h6p-model-88_A_Z,-3.757043123,3.454795599,0.941146255
8h6p-model-89_A_Z,-5.79099369,2.818184137,-0.454357713
8h6p-model-90_A_Z,-6.032763004,3.784948587,-0.400079399
8h6p-model-91_A_Z,-8.359888077,1.956486702,-2.047745705
8h6p-model-92_A_Z,-3.237614393,2.834844351,-0.426962763
8h6p-model-93_A_Z,-4.79121685,3.914480209,-0.360261917
8h6p-model-94_A_Z,-7.465590954,3.446961164,-1.177937388
8h6p-model-95_A_Z,-7.74782753,1.879906654,-1.852126956
8h6p-model-96_A_Z,-6.191592216,3.153458357,0.107531726
8h6p-model-97_A_Z,-8.995622635,3.450977325,-1.917746782
8h6p-model-98_A_Z,-6.023797035,2.999403954,-0.505129933
8h6p-model-99_A_Z,-3.699605703,3.81697011,-0.149737835
8h6p-model-100_A_Z,-7.952315331,2.425976753,-1.842393398
8hbn-model-1_A_Z,-3.331071615,6.36516428,1.028546929
8hbn-model-2_A_Z,-5.128556728,3.167105913,0.015279297
8hbn-model-3_A_Z,-4.151386261,3.082127094,0.282303631
8hbn-model-4_A_Z,-4.521118641,1.281829834,-1.242025018
8hbn-model-5_A_Z,-9.520017624,1.604745984,-2.255901814
8hbn-model-6_A_Z,-9.5535326,2.621139288,-1.707522154
8hbn-model-7_A_Z,-4.132151127,3.76345706,0.007907269
8hbn-model-8_A_Z,-10.68526459,1.262299776,-2.444669724
8hbn-model-9_A_Z,-6.99383831,4.960870266,-0.56732136
8hbn-model-10_A_Z,-4.796172142,3.95349884,0.782909155
8hbn-model-11_A_Z,-6.754592896,2.389123201,-1.585448742
8hbn-model-12_A_Z,-4.598091125,1.950741887,-0.826982379
8hbn-model-13_A_Z,-7.161677837,3.691317081,-1.471680641
8hbn-model-14_A_Z,-6.601412773,5.281777382,-0.680603981
8hbn-model-15_A_Z,-4.483038902,3.821906567,0.156440109
8hbn-model-16_A_Z,-3.868524551,4.548469067,0.077493943
8hbn-model-17_A_Z,-6.267597198,3.38492465,-0.453953743
8hbn-model-18_A_Z,-5.497226238,5.508957863,-0.148097411
8hbn-model-19_A_Z,-7.926466465,2.296722889,-1.370731831
8hbn-model-20_A_Z,-3.098582745,2.870568275,-0.309084684
8hbn-model-21_A_Z,-9.491683006,0.935221791,-2.073075771
8hbn-model-22_A_Z,-6.679940224,3.404147625,-0.934239089
8hbn-model-23_A_Z,-4.218653202,2.216146469,-1.049921751
8hbn-model-24_A_Z,-5.303063393,1.73108232,-0.707729161
8hbn-model-25_A_Z,-7.552774429,1.879883409,-1.661324501
8hbn-model-26_A_Z,-7.231524944,4.211114883,-0.880317748
8hbn-model-27_A_Z,-6.106951714,4.384583473,-0.730154097
8hbn-model-28_A_Z,-3.183729649,3.198806047,-0.038240448
8hbn-model-29_A_Z,-6.620153427,1.933211327,-1.544494987
8hbn-model-30_A_Z,-3.277642727,3.835430861,-0.247719228
8hbn-model-31_A_Z,-3.695061922,2.185741663,-0.72896117
8hbn-model-32_A_Z,-5.705759048,4.459829807,-0.524379373
8hbn-model-33_A_Z,-6.499513626,2.264311552,-1.033292651
8hbn-model-34_A_Z,-8.89677906,4.814770699,-1.25961411
8hbn-model-35_A_Z,-3.968454361,3.904228687,-0.405611187
8hbn-model-36_A_Z,-5.485894203,4.207788944,-0.503970265
8hbn-model-37_A_Z,-3.867142439,4.944804192,0.227292523
8hbn-model-38_A_Z,-5.342749596,3.5694561,-0.477469116
8hbn-model-39_A_Z,-3.969095469,4.357156754,-0.293654084
8hbn-model-40_A_Z,-6.173492908,1.467412472,-1.697700739
8hbn-model-41_A_Z,-6.899325848,3.618886232,-0.590108931
8hbn-model-42_A_Z,-2.495641708,3.134856701,0.427295148
8hbn-model-43_A_Z,-5.827286243,4.414522171,-0.664752483
8hbn-model-44_A_Z,-4.478736401,1.09556675,-1.230083823
8hbn-model-45_A_Z,-5.959417343,2.067775726,-0.804942966
8hbn-model-46_A_Z,-3.74168396,2.998323202,-0.406762898
8hbn-model-47_A_Z,-4.908495426,2.486841917,-0.834858656
8hbn-model-48_A_Z,-6.36656189,2.234429359,-1.648488641
8hbn-model-49_A_Z,-6.762771606,3.124237061,-0.843573868
8hbn-model-50_A_Z,-4.208448887,3.00944376,-0.454781234
8hbn-model-51_A_Z,-7.148692131,3.481933117,-1.124658823
8hbn-model-52_A_Z,-2.530721664,3.79384923,0.15286094
8hbn-model-53_A_Z,-6.189579964,2.668393373,-0.644940913
8hbn-model-54_A_Z,-8.920434952,3.47758007,-1.190912366
8hbn-model-55_A_Z,-4.686131001,2.924501896,-0.196762368
8hbn-model-56_A_Z,-5.494303226,2.386738062,-0.951399386
8hbn-model-57_A_Z,-7.604638577,2.455988646,-2.069502115
8hbn-model-58_A_Z,-8.093255043,3.183653831,-1.068786263
8hbn-model-59_A_Z,-6.137257099,4.710598946,-0.046739414
8hbn-model-60_A_Z,-6.373273849,4.171205521,-0.79685086
8hbn-model-61_A_Z,-6.456905365,3.74614954,0.081605844
8hbn-model-62_A_Z,-7.543166637,4.863326073,-0.360678405
8hbn-model-63_A_Z,-4.38794899,3.853501558,0.00647804
8hbn-model-64_A_Z,-4.733201027,2.535562277,-0.511690259
8hbn-model-65_A_Z,-4.177165508,2.92853713,-1.11070919
8hbn-model-66_A_Z,-6.182892323,2.482933044,-0.538568735
8hbn-model-67_A_Z,-5.247942448,3.213673115,0.159097552
8hbn-model-68_A_Z,-9.184492111,2.923801899,-1.354703665
8hbn-model-69_A_Z,-6.996160507,2.537706137,-0.779140592
8hbn-model-70_A_Z,-5.688000202,1.718926668,-1.122584343
8hbn-model-71_A_Z,-5.720798969,2.233823776,-1.350304723
8hbn-model-72_A_Z,-8.065999985,2.764225245,-1.288549542
8hbn-model-73_A_Z,-7.340646744,2.166229725,-1.392265081
8hbn-model-74_A_Z,-3.888636112,1.466056228,-1.080726862
8hbn-model-75_A_Z,-5.326016903,3.199212313,-0.873124003
8hbn-model-76_A_Z,-3.941432238,2.201051235,-0.615789771
8hbn-model-77_A_Z,-4.207140446,3.631216764,-0.708052576
8hbn-model-78_A_Z,-5.72713089,3.634614944,-0.565184414
8hbn-model-79_A_Z,-4.808413029,1.411097169,-1.015911222
8hbn-model-80_A_Z,-5.29874754,2.539130449,-1.352349281
8hbn-model-81_A_Z,-5.479472637,3.767314672,-0.677335143
8hbn-model-82_A_Z,-5.345868587,3.046605587,-0.343492478
8hbn-model-83_A_Z,-4.793431282,3.272356749,-0.093296759
8hbn-model-84_A_Z,-5.157281399,2.299746513,-0.798974633
8hbn-model-85_A_Z,-4.529862881,2.160237551,-1.173591256
8hbn-model-86_A_Z,-4.338979244,2.108815908,-0.715212882
8hbn-model-87_A_Z,-6.703070641,4.207292557,0.27969563
8hbn-model-88_A_Z,-9.575994492,1.417010307,-2.801784992
8hbn-model-89_A_Z,-2.582112789,3.687787294,0.201921269
8hbn-model-90_A_Z,-7.582346916,2.993412256,-0.408178866
8hbn-model-91_A_Z,-5.34269762,2.852207184,-0.758669794
8hbn-model-92_A_Z,-3.443530798,2.597688198,-0.330357373
8hbn-model-93_A_Z,-5.542831421,4.268329144,-0.036644358
8hbn-model-94_A_Z,-5.470823765,1.005806088,-0.961580455
8hbn-model-95_A_Z,-3.374449968,2.81331563,0.133807391
8hbn-model-96_A_Z,-4.792587757,2.550204754,-0.04606723
8hbn-model-97_A_Z,-5.696706772,1.932923794,-0.925218046
8hbn-model-98_A_Z,-3.685492992,2.70746994,0.106534936
8hbn-model-99_A_Z,-3.483228445,4.747518539,-0.473988295
8hbn-model-100_A_Z,-6.057852745,2.709410906,-1.303262353
8i2e-model-1_A_Z,-2.193575144,8.128321648,1.724048615
8i2e-model-2_A_Z,-2.77183938,2.641370773,0.164657012
8i2e-model-3_A_Z,-4.727157593,2.69904232,-0.111669317
8i2e-model-4_A_Z,-3.362923145,2.124643564,-0.205896646
8i2e-model-5_A_Z,-5.092763901,1.74257195,-0.915742278
8i2e-model-6_A_Z,-3.522827387,3.282829523,0.222173691
8i2e-model-7_A_Z,-3.868535757,3.884135246,0.810245633
8i2e-model-8_A_Z,-3.701561213,3.097633362,-0.151493698
8i2e-model-9_A_Z,-4.130556583,3.159526348,0.044578739
8i2e-model-10_A_Z,-3.231837988,2.548131466,0.134471595
8i2e-model-11_A_Z,-7.004600525,2.736954927,-0.536597252
8i2e-model-12_A_Z,-5.391688824,3.963730097,-0.485877961
8i2e-model-13_A_Z,-3.275623322,2.308531284,-0.402853042
8i2e-model-14_A_Z,-3.957980633,0.370843351,-1.466288686
8i2e-model-15_A_Z,-3.808547258,3.549818039,-0.291432351
8i2e-model-16_A_Z,-3.089720488,2.78169632,0.22147502
8i2e-model-17_A_Z,-4.42954731,1.533046484,-1.143616915
8i2e-model-18_A_Z,-5.174335957,1.370864987,-1.070708871
8i2e-model-19_A_Z,-5.435026169,3.066482067,-0.494039059
8i2e-model-20_A_Z,-4.25058651,2.215741634,-0.8167243
8i2e-model-21_A_Z,-1.830458403,2.499605179,0.147014633
8i2e-model-22_A_Z,-3.282178402,2.471110106,-0.426692933
8i2e-model-23_A_Z,-2.106127977,2.259811163,0.146187291
8i2e-model-24_A_Z,-2.203799248,1.959057331,0.210392788
8i2e-model-25_A_Z,-3.70965004,2.883512497,-0.58153969
8i2e-model-26_A_Z,-3.536153078,2.431318045,0.211362109
8i2e-model-27_A_Z,-3.953081131,1.396845937,-1.122733831
8i2e-model-28_A_Z,-3.355483532,3.547556162,-0.387869269
8i2e-model-29_A_Z,-5.841221333,2.273528099,-0.797758579
8i2e-model-30_A_Z,-3.294689417,2.813787699,0.308918774
8i2e-model-31_A_Z,-2.576299429,3.577163696,0.360775411
8i2e-model-32_A_Z,-4.21268177,1.782328129,-0.688873351
8i2e-model-33_A_Z,-4.096460819,2.761882544,-0.682581127
8i2e-model-34_A_Z,-8.354478836,1.915124059,-0.976254761
8i2e-model-35_A_Z,-4.824557781,3.069201231,-0.47168237
8i2e-model-36_A_Z,-2.825691223,2.629740477,0.188441798
8i2e-model-37_A_Z,-3.250818014,2.72596097,0.161726013
8i2e-model-38_A_Z,-3.956273079,4.684800148,0.513532996
8i2e-model-39_A_Z,-2.678639412,2.368965864,0.32049492
8i2e-model-40_A_Z,-3.452580929,4.125689983,0.315154046
8i2e-model-41_A_Z,-3.123425245,3.55419445,-0.23069635
8i2e-model-42_A_Z,-2.752164125,2.831500292,0.244461805
8i2e-model-43_A_Z,-3.299460411,3.929076195,0.379017323
8i2e-model-44_A_Z,-3.445178747,3.263128757,-0.055097897
8i2e-model-45_A_Z,-2.406330347,2.109995365,0.326618731
8i2e-model-46_A_Z,-5.63888216,3.343817472,-0.279720992
8i2e-model-47_A_Z,-6.73927927,2.354510546,-0.31568253
8i2e-model-48_A_Z,-2.900943518,2.978375673,-0.286087304
8i2e-model-49_A_Z,-3.020160675,2.133577347,-0.326819122
8i2e-model-50_A_Z,-3.805025339,2.560368299,-0.434430629
8i2e-model-51_A_Z,-5.126014233,3.792686939,-0.779458702
8i2e-model-52_A_Z,-5.016599178,2.81781435,-0.680386722
8i2e-model-53_A_Z,-3.161395788,4.0105896,0.263174176
8i2e-model-54_A_Z,-3.103704929,2.587269068,0.02480904
8i2e-model-55_A_Z,-2.327160597,3.606342077,0.442883641
8i2e-model-56_A_Z,-5.696765423,2.036186457,-1.200196385
8i2e-model-57_A_Z,-3.599371433,2.790912151,-0.341550618
8i2e-model-58_A_Z,-4.017754555,1.804989696,-0.47919482
8i2e-model-59_A_Z,-2.404310703,2.844466209,0.32182166
8i2e-model-60_A_Z,-6.397729397,2.694781542,-0.426084638
8i2e-model-61_A_Z,-4.8414464,3.465455532,-0.427754402
8i2e-model-62_A_Z,-3.619874239,3.216296196,-0.175087318
8i2e-model-63_A_Z,-4.575824261,4.043836594,0.311835229
8i2e-model-64_A_Z,-2.963015318,2.394748688,0.189379662
8i2e-model-65_A_Z,-3.611638308,2.783377409,0.018586906
8i2e-model-66_A_Z,-1.871539593,4.00056982,0.627093554
8i2e-model-67_A_Z,-3.484222174,2.965613365,-0.173335224
8i2e-model-68_A_Z,-2.512564421,4.153419971,1.1052351
8i2e-model-69_A_Z,-3.491314173,2.985873699,0.392187953
8i2e-model-70_A_Z,-4.166704655,1.931186199,-0.818311036
8i2e-model-71_A_Z,-3.434263468,3.675131083,0.414385289
8i2e-model-72_A_Z,-2.614130974,3.890825033,-0.126753241
8i2e-model-73_A_Z,-4.364191532,2.767687321,-0.304758847
8i2e-model-74_A_Z,-3.591798782,2.80745697,-0.287349373
8i2e-model-75_A_Z,-3.871418476,4.354285717,0.642503619
8i2e-model-76_A_Z,-4.254905224,4.857661247,0.032370586
8i2e-model-77_A_Z,-3.526454449,2.778273344,-0.592307448
8i2e-model-78_A_Z,-3.740602493,3.279035091,-0.52726686
8i2e-model-79_A_Z,-4.601895809,2.756356478,-0.231814995
8i2e-model-80_A_Z,-3.369503975,1.972975016,-0.864332914
8i2e-model-81_A_Z,-2.536601305,3.00680542,-0.068029493
8i2e-model-82_A_Z,-4.262003422,2.022371769,-0.885540426
8i2e-model-83_A_Z,-2.284993172,2.249016762,-0.020077026
8i2e-model-84_A_Z,-6.670738697,1.660588861,-0.199609995
8i2e-model-85_A_Z,-4.221837044,3.910578728,0.182147309
8i2e-model-86_A_Z,-3.168843508,3.045532465,-0.071116611
8i2e-model-87_A_Z,-3.371117115,2.87574625,0.498504251
8i2e-model-88_A_Z,-3.212998152,3.969982862,-0.084119864
8i2e-model-89_A_Z,-4.178081989,3.281672001,0.063198358
8i2e-model-90_A_Z,-5.416124821,3.975996017,-0.603892028
8i2e-model-91_A_Z,-6.400229454,2.129449368,-0.701914251
8i2e-model-92_A_Z,-8.050157547,2.53160882,-0.405610889
8i2e-model-93_A_Z,-2.647065639,2.881467819,0.197931424
8i2e-model-94_A_Z,-3.233416796,1.99456954,-0.429593354
8i2e-model-95_A_Z,-4.438158035,3.974058151,-0.758287668
